,SAMPLE_ID_S1_count.txt,SAMPLE_ID_S3_count.txt,SAMPLE_ID_S2_count.txt,SAMPLE_ID_S4_count.txt
ENSG00000187144,0,0,2.224166863,0
ENSG00000157191,1926.82979,2569.564665,1357.85387,2207.686119
ENSG00000226029,9.686618129,22.82608205,10.00875088,20.90234829
ENSG00000080947,62.96301784,74.99998387,42.25917039,124.4187398
ENSG00000206652,0,0,0,1.990699837
ENSG00000261135,0,0,0,3.981399674
ENSG00000285853,0,0,0,0
ENSG00000224174,0,0,0,0
ENSG00000233421,3.22887271,2.173912576,4.448333725,3.981399674
ENSG00000277344,0,0,0,0
ENSG00000225710,0,0,0,0
ENSG00000219481,1299.621266,740.2172321,898.5634125,589.2471517
ENSG00000271732,0,0,0,0.995349918
ENSG00000215908,702.2798144,582.6085704,623.878805,751.4891885
ENSG00000283773,0,0,0,0
ENSG00000186301,16.95158173,27.1739072,42.25917039,85.60009299
ENSG00000282143,0,0,0,0
ENSG00000207513,0,0,0,0
ENSG00000280114,0,0,0,0
ENSG00000236698,54.08361789,22.82608205,40.03500353,19.90699837
ENSG00000268869,0,4.347825152,0,3.981399674
ENSG00000279151,0,0,0,0
ENSG00000282740,0,0,0,0
ENSG00000058453,445.584434,489.1303296,315.8316945,497.6749592
ENSG00000227684,0,0,0,0.995349918
ENSG00000207389,0,0,0,0
ENSG00000186715,1.614436355,2.173912576,0,15.9255987
ENSG00000223643,0,0,0,0
ENSG00000230239,0,0,0,0
ENSG00000263811,0,0,0,0
ENSG00000228549,16.95158173,47.82607667,15.56916804,82.61404323
ENSG00000277234,0,0,0,0
ENSG00000238142,9.686618129,15.21738803,5.560417156,21.89769821
ENSG00000235241,0,5.43478144,0,6.967449429
ENSG00000207005,0,0,2.224166863,0
ENSG00000272426,0,0,2.224166863,0
ENSG00000117122,72.64963597,78.26085273,37.81083666,109.488491
ENSG00000226526,0,0,1.112083431,0
ENSG00000159363,3224.836619,3094.564552,3802.213252,3434.952569
ENSG00000117118,2688.843749,2819.564611,2139.648522,2723.277377
ENSG00000117115,11.30105448,404.3477391,20.01750176,563.3680539
ENSG00000204362,92.83009041,7.608694016,6.672500588,7.962799348
ENSG00000282843,0,0,0,0
ENSG00000142623,174.3591263,389.1303511,306.935027,372.2608695
ENSG00000142619,58.92692695,39.13042637,226.86502,48.77214601
ENSG00000266634,0,0,0,0
ENSG00000159339,4.843309065,0,60.05250529,1.990699837
ENSG00000276747,0,0,0,0
ENSG00000179051,4426.784485,6043.476961,3218.36945,3996.329923
ENSG00000227751,0,0,0,0
ENSG00000074964,458.4999248,296.7390666,1015.332173,416.0562659
ENSG00000236648,0,0,0,0
ENSG00000117148,1.614436355,440.2172966,0,297.6096256
ENSG00000284653,0,0,0,0
ENSG00000261781,0,0,0,0
ENSG00000117154,0,0,0,0
ENSG00000280222,0,0,0,0
ENSG00000230035,0,0,0,0
ENSG00000225387,0,0,0,0
ENSG00000179023,0,197.8260444,4.448333725,627.0704486
ENSG00000235282,0,0,0,0
ENSG00000225478,0,0,0,0
ENSG00000009709,0,0,0,0
ENSG00000179002,0,0,0,0
ENSG00000255275,0,0,0,0
ENSG00000159423,148.5281447,303.2608043,157.9158472,258.7909788
ENSG00000265606,0,0,0,0
ENSG00000221662,0,0,0,0
ENSG00000169991,1436.848356,2374.999489,2326.478538,3426.989769
ENSG00000272084,79.91459957,17.39130061,44.48333725,24.88374796
ENSG00000127481,10304.94725,12024.99741,7797.92902,10734.84887
ENSG00000230424,2.421654532,2.173912576,0,0.995349918
ENSG00000127463,4193.498432,6759.781155,3405.199467,6088.555451
ENSG00000053372,3677.686016,4301.086032,2203.037277,2784.989072
ENSG00000286064,21.79489079,24.99999462,5.560417156,22.89304813
ENSG00000211454,2.421654532,0,4.448333725,4.976749592
ENSG00000162482,4.843309065,57.60868326,10.00875088,24.88374796
ENSG00000270728,53.27639971,14.13043174,16.68125147,15.9255987
ENSG00000053371,1700.001482,1827.17352,1367.86262,1548.764473
ENSG00000200403,0,6.521737728,2.224166863,0
ENSG00000040487,690.9787599,1065.217162,764.0013173,1243.192048
ENSG00000077549,5689.273715,5926.085682,8558.594087,7475.077888
ENSG00000240490,0,0,0,0
ENSG00000173436,292.2129802,170.6521372,279.1329413,245.8514299
ENSG00000201609,0,0,0,0
ENSG00000235185,0.807218177,1.086956288,1.112083431,0
ENSG00000158747,1164.81583,1706.521372,1333.388034,1855.332248
ENSG00000270136,0,0,0,0
ENSG00000226396,8.879399952,10.86956288,0,8.958149266
ENSG00000158748,0,0,0,1.990699837
ENSG00000162542,988.8422674,364.1303565,1063.15176,470.8005114
ENSG00000178828,0,0,0,0
ENSG00000235434,0,0,0,0
ENSG00000169914,520.6557245,622.825953,507.1100447,610.1495
ENSG00000188784,0,0,0,0
ENSG00000242688,0,0,0,0
ENSG00000188257,0,0,0,0
ENSG00000127472,0,0,0,0
ENSG00000117215,0,0,0,0
ENSG00000158786,0,0,0,0
ENSG00000227066,47.62587247,2.173912576,57.82833843,0
ENSG00000187980,1.614436355,0,0,0
ENSG00000225986,0,0,0,1.990699837
ENSG00000162543,0,32.60868864,2.224166863,88.58614274
ENSG00000228105,0,0,0,0
ENSG00000284710,0,0,0,0
ENSG00000158816,0,0,0,0
ENSG00000226664,0,0,0,0
ENSG00000236963,0.807218177,0,0,0
ENSG00000226487,0,0,0,0
ENSG00000284641,0,0,0,0
ENSG00000284743,0,0,0,0
ENSG00000162545,1556.316646,2022.825652,1563.589304,2214.653569
ENSG00000090432,1620.086882,1999.99957,1603.624308,2141.993025
ENSG00000215520,0,0,0,0
ENSG00000183114,0,0,0,0
ENSG00000158825,439.1266885,130.4347546,453.73004,202.0560335
ENSG00000158828,716.0025234,348.9129684,953.0555006,470.8005114
ENSG00000284005,0,0,0,0
ENSG00000117242,112.2033267,83.69563417,93.41500823,128.4001395
ENSG00000244038,6671.658237,9388.041459,7249.671889,10469.09044
ENSG00000117245,46.01143611,48.91303296,24.46583549,24.88374796
ENSG00000235432,0,0,0,0
ENSG00000189410,626.4013057,1590.217049,371.4358661,1084.931411
ENSG00000233069,1.614436355,3.260868864,4.448333725,0.995349918
ENSG00000127483,7363.444215,5355.433631,5088.893782,4932.954196
ENSG00000075151,3785.046034,4090.216512,4013.509104,4261.093001
ENSG00000251914,0,0,0,0
ENSG00000221808,0,0,0,0
ENSG00000233072,0,0,0,0
ENSG00000236073,0.807218177,0,0,0.995349918
ENSG00000235112,0,0,2.224166863,0
ENSG00000117298,8344.2143,12317.38866,8690.932016,11711.28714
ENSG00000236936,0,4.347825152,0,0
ENSG00000231105,0,1.086956288,0,3.981399674
ENSG00000236216,0,0,0,0
ENSG00000228823,0,0,0,0
ENSG00000236009,0,0,0,0
ENSG00000227001,0,16.30434432,0,11.94419902
ENSG00000187952,6.45774542,13.04347546,17.7933349,5.972099511
ENSG00000186543,0,0,2.224166863,0
ENSG00000142794,770.0861413,492.3911985,533.800047,406.1027667
ENSG00000176378,0,0,2.224166863,0
ENSG00000162551,0,4.347825152,2.224166863,3.981399674
ENSG00000233431,0,0,0,0
ENSG00000076864,28.25263621,657.6085542,40.03500353,936.6242733
ENSG00000090686,2212.585024,2023.912608,2110.734353,2096.206928
ENSG00000231978,0,0,0,0
ENSG00000187942,1.614436355,7.608694016,2.224166863,3.981399674
ENSG00000142798,3792.310998,13359.77974,5483.6834,13551.68914
ENSG00000232037,0,0,0,0
ENSG00000283234,0,0,0,0
ENSG00000219073,1.614436355,0,0,0
ENSG00000285959,0,0,0,0
ENSG00000273610,0,0,0,0
ENSG00000201919,0,0,0,0
ENSG00000142789,0,0,0,0
ENSG00000278124,0,0,0,0
ENSG00000201273,0,0,0,0
ENSG00000228397,0,0,3.336250294,0
ENSG00000218510,13.72270902,43.47825152,16.68125147,9.953499185
ENSG00000070831,11075.03339,9263.041486,8663.12993,7502.947685
ENSG00000285752,4.843309065,2.173912576,1.112083431,11.94419902
ENSG00000285794,0,0,0,0
ENSG00000230068,0,0,0,1.990699837
ENSG00000271428,1.614436355,0,0,0
ENSG00000162552,6.45774542,44.56520781,2.224166863,27.86979772
ENSG00000285873,4.843309065,8.695650304,6.672500588,9.953499185
ENSG00000266564,0,0,0,0
ENSG00000234397,0,0,0,0
ENSG00000279625,0,0,0,0
ENSG00000184677,1490.124756,1392.391005,1188.817188,1531.843525
ENSG00000237200,1.614436355,4.347825152,1.112083431,1.990699837
ENSG00000070886,0,0,0,5.972099511
ENSG00000276835,0,0,0,0
ENSG00000173372,0,0,0,0
ENSG00000159189,0,0,0,0
ENSG00000173369,0,0,0,0
ENSG00000133216,4410.640122,2493.477725,4466.12706,2581.937689
ENSG00000265422,0,0,0,0
ENSG00000225952,4.843309065,3.260868864,0,1.990699837
ENSG00000264014,1.614436355,0,0,0
ENSG00000215906,0,0,0,0
ENSG00000227868,0,0,0,3.981399674
ENSG00000004487,3634.903453,9690.215307,2661.215651,10462.12299
ENSG00000240553,2.421654532,0,0,3.981399674
ENSG00000263793,0,0,0,0
ENSG00000266802,0,0,0,0
ENSG00000169641,2890.648293,3239.129738,3821.11867,3695.734247
ENSG00000229010,0,0,0,0
ENSG00000206935,0,0,0,0
ENSG00000252578,0,0,1.112083431,0
ENSG00000179546,119.4682903,141.3043174,262.4516898,146.316438
ENSG00000215381,3.22887271,0,0,7.962799348
ENSG00000261326,40.36090887,61.95650841,27.80208578,91.5721925
ENSG00000284726,8.072181775,2.173912576,8.89666745,6.967449429
ENSG00000125944,9952.19291,8853.258966,10004.30255,7387.487095
ENSG00000125945,381.0069798,410.8694769,536.0242139,422.0283654
ENSG00000249087,17.7587999,16.30434432,34.47458637,36.82794698
ENSG00000201405,0,0,0,0
ENSG00000271420,0,2.173912576,0,0
ENSG00000204219,352.7543435,41.30433894,349.1941974,57.73029527
ENSG00000232482,0,0,0,0
ENSG00000088280,233.2860533,588.0433518,541.584631,895.8149266
ENSG00000007968,509.35467,515.2172805,224.6408531,295.6189258
ENSG00000235052,5.650527242,3.260868864,2.224166863,17.91629853
ENSG00000117318,1262.48923,665.2172482,1378.983455,1045.117414
ENSG00000285802,0,0,2.224166863,0
ENSG00000197880,0,0,0,0
ENSG00000229239,0,0,0,0
ENSG00000142676,12709.6502,19597.82187,11210.91307,19351.59312
ENSG00000011007,2604.893059,3052.173257,2265.31395,2915.379911
ENSG00000236810,4.036090887,8.695650304,12.23291774,8.958149266
ENSG00000057757,1243.923211,1782.608312,712.8454795,1081.945361
ENSG00000011009,1884.047226,2586.955965,1903.886834,3029.845152
ENSG00000117308,2463.629878,5790.216146,2862.502752,6421.002324
ENSG00000117305,306.7429074,1052.173687,434.8246216,1359.647989
ENSG00000179163,1120.41883,582.6085704,3585.356982,1082.940711
ENSG00000188822,0,0,0,3.981399674
ENSG00000229106,4.843309065,0,2.224166863,0
ENSG00000232557,0,0,0,0
ENSG00000264926,0,0,0,0
ENSG00000230228,0,0,0,0
ENSG00000189266,3368.521455,3189.129749,2231.951447,3558.375959
ENSG00000188529,6815.343072,5108.694554,5438.087979,4270.05115
ENSG00000215905,0,0,0,0
ENSG00000225315,0,0,2.224166863,0
ENSG00000142661,25.83098168,21.73912576,11.12083431,27.86979772
ENSG00000230703,0,0,0,0
ENSG00000142677,41.97534523,71.73911501,80.07000705,92.56754242
ENSG00000185436,336.60998,217.3912576,215.7441857,136.3629388
ENSG00000230023,0,0,0,0
ENSG00000232298,0.807218177,2.173912576,0,0
ENSG00000158055,3.22887271,7.608694016,18.90541833,3.981399674
ENSG00000001460,531.9567789,380.4347008,567.16255,518.5773075
ENSG00000001461,2749.385112,727.1737567,1570.261805,652.9495465
ENSG00000286061,3.22887271,5.43478144,11.12083431,5.972099511
ENSG00000117602,1039.697013,626.0868219,1782.66974,859.9823296
ENSG00000264443,0,0,0,0
ENSG00000184454,16.95158173,13.04347546,60.05250529,7.962799348
ENSG00000227312,0,0,0,0
ENSG00000239106,0,0,0,0
ENSG00000133226,4228.208814,3765.216582,3604.262401,3452.868867
ENSG00000284699,6.45774542,2.173912576,6.672500588,0
ENSG00000169504,13882.53822,14307.60562,16560.03438,12283.61334
ENSG00000238482,0,0,0,0
ENSG00000020633,3.22887271,13.04347546,0,25.87909788
ENSG00000278034,0,0,0,0
ENSG00000229162,0,0,0,0
ENSG00000261025,0,0,0,0
ENSG00000264371,0,0,0,0
ENSG00000285823,0,0,0,0
ENSG00000233755,0,0,0,0
ENSG00000233419,0,0,0,0
ENSG00000231953,0,0,0,0
ENSG00000117614,1004.179413,1089.130201,1038.685925,897.8056265
ENSG00000284602,20.18045444,10.86956288,11.12083431,21.89769821
ENSG00000284657,3.22887271,1.086956288,0,0
ENSG00000117616,443.1627794,692.3911554,499.3254606,903.777726
ENSG00000272432,11.30105448,0,6.672500588,5.972099511
ENSG00000261349,0,0,0,0.995349918
ENSG00000187010,0,0,0,0
ENSG00000224183,4.843309065,7.608694016,4.448333725,10.9488491
ENSG00000259984,4.843309065,1.086956288,0,2.986049755
ENSG00000183726,2628.302386,3829.347003,3813.334086,4805.549406
ENSG00000188672,9.686618129,6.521737728,0,19.90699837
ENSG00000238084,12.91549084,8.695650304,11.12083431,16.92094861
ENSG00000204178,838.6996864,449.9999032,524.9033796,435.9632643
ENSG00000157978,1170.466357,779.3476585,1595.839724,854.0102301
ENSG00000225643,3.22887271,4.347825152,4.448333725,3.981399674
ENSG00000117643,57.3124906,68.47824614,42.25917039,96.54894209
ENSG00000233478,0,0,0,0
ENSG00000162430,2705.795331,2785.868966,3390.742382,3389.166472
ENSG00000255054,0,0,0,0
ENSG00000228172,7.264963597,4.347825152,10.00875088,17.91629853
ENSG00000117640,623.9796512,807.608522,993.0905041,1011.275517
ENSG00000272478,0,0,0,0
ENSG00000127423,399.5729978,278.2608097,315.8316945,180.1583352
ENSG00000236528,0,0,0,1.990699837
ENSG00000182749,466.5721066,446.7390344,445.9454559,612.1401999
ENSG00000207302,0,0,0,0
ENSG00000117632,11976.6961,8267.389526,6245.46055,5600.833991
ENSG00000229786,0,2.173912576,0,0
ENSG00000223624,1.614436355,0,0,0
ENSG00000283938,0,0,0,0
ENSG00000158006,270.4180894,463.0433787,224.6408531,588.2518018
ENSG00000207237,0,0,0,0
ENSG00000252190,0,0,0,0
ENSG00000252691,0.807218177,0,0,0
ENSG00000158008,5.650527242,15.21738803,15.56916804,9.953499185
ENSG00000158014,0,19.56521318,0,11.94419902
ENSG00000284309,0,0,0,0
ENSG00000158022,3.22887271,0,11.12083431,0
ENSG00000175087,443.9699976,370.6520942,513.7825453,401.1260171
ENSG00000197245,14.52992719,0,6.672500588,1.990699837
ENSG00000282872,0,0,0,0
ENSG00000236782,10.49383631,6.521737728,10.00875088,6.967449429
ENSG00000142684,0,0,0,0
ENSG00000142675,159.8291991,424.9999086,150.1312632,450.8935131
ENSG00000188782,1.614436355,0,0,0
ENSG00000236155,0,0,0,1.990699837
ENSG00000278572,1.614436355,0,4.448333725,0
ENSG00000130695,1720.989154,2214.129959,1182.144687,1813.527551
ENSG00000270733,0.807218177,6.521737728,2.224166863,4.976749592
ENSG00000142669,4608.408575,3135.868891,6061.966784,3185.119739
ENSG00000158062,575.5465605,751.086795,497.1012938,713.6658915
ENSG00000169442,2.421654532,10.86956288,10.00875088,16.92094861
ENSG00000176092,17.7587999,153.2608366,42.25917039,153.2838874
ENSG00000225854,0,0,0,0
ENSG00000176083,0,0,0,0
ENSG00000131914,0,4.347825152,0,1.990699837
ENSG00000117682,1513.534083,1186.956266,1451.268878,1192.429202
ENSG00000223583,1.614436355,5.43478144,4.448333725,0
ENSG00000225891,3.22887271,0,2.224166863,4.976749592
ENSG00000198830,17843.55781,12502.17122,9463.83,9640.95931
ENSG00000224129,0,0,0,0
ENSG00000117676,1310.92232,2303.260374,1046.470509,2562.03069
ENSG00000238705,0,0,0,0
ENSG00000243905,0,0,0,0
ENSG00000252802,0,0,0,0.995349918
ENSG00000252429,0,0,0,0
ENSG00000229247,0,0,0,0
ENSG00000238316,0,0,0,0
ENSG00000235069,0,0,0,0
ENSG00000260063,12.91549084,46.73912038,15.56916804,75.6465938
ENSG00000117713,4744.021229,5061.955433,3466.364055,3824.134387
ENSG00000060642,485.9453428,936.9563202,418.1433702,1137.684957
ENSG00000241188,0,0,0,0
ENSG00000204160,1079.250703,1576.086618,1523.554301,2250.486166
ENSG00000175793,3060.971329,4045.651304,2112.958519,2830.775168
ENSG00000142751,1097.009503,1233.695387,824.0538226,1111.805859
ENSG00000226698,0,0,0,0
ENSG00000198746,308.3573438,508.6955428,397.013785,636.0285979
ENSG00000090273,5036.234209,7515.215775,3960.129099,6336.397581
ENSG00000131910,0,6.521737728,0,0
ENSG00000175707,0,21.73912576,0,43.79539641
ENSG00000172746,0,2.173912576,0,0
ENSG00000224064,0,0,0,0
ENSG00000225294,0,1.086956288,0,0
ENSG00000253368,219.5633443,12753.25813,164.5883478,14299.19693
ENSG00000158246,490.7886519,349.9999247,1258.878444,419.0423157
ENSG00000090020,1075.214612,2046.73869,1336.724284,2387.844454
ENSG00000229985,0,0,0,0
ENSG00000214973,12.91549084,4.347825152,2.224166863,7.962799348
ENSG00000225159,50.047527,58.69563955,55.60417156,45.78609625
ENSG00000225990,0,0,0,0
ENSG00000224311,0,0,2.224166863,0
ENSG00000142784,1123.647703,789.1302651,2246.408531,1375.573587
ENSG00000252098,0,0,0,0
ENSG00000243659,0,0,0,0
ENSG00000186501,759.592305,1591.304006,493.7650435,1396.475936
ENSG00000206888,0,0,2.224166863,1.990699837
ENSG00000241547,16.14436355,3.260868864,6.672500588,7.962799348
ENSG00000142765,131.5765629,355.4347062,81.18209048,324.4840734
ENSG00000142733,718.4241779,801.0867842,600.5250529,603.1820506
ENSG00000142748,0,5.43478144,1.112083431,13.93489886
ENSG00000174950,0,0,0,0
ENSG00000231207,0,0,0,0
ENSG00000181773,418.9462341,221.7390827,318.0558613,321.4980237
ENSG00000158195,5606.937461,7692.38965,7127.342711,7842.362008
ENSG00000241169,0,0,0,0
ENSG00000237429,0,2.173912576,0,1.990699837
ENSG00000126705,1433.619483,2342.390801,3082.695272,2765.082074
ENSG00000000938,1.614436355,0,0,3.981399674
ENSG00000235912,30.67429074,10.86956288,15.56916804,11.94419902
ENSG00000233975,0,2.173912576,0,1.990699837
ENSG00000126709,324.5017073,742.3911447,658.3533913,997.3406183
ENSG00000225886,0.807218177,0,0,5.972099511
ENSG00000206767,0,0,0,0
ENSG00000226662,0,0,0,0
ENSG00000207095,0,0,0,0
ENSG00000009780,338.2244164,223.9129953,323.6162785,222.9583817
ENSG00000231344,7.264963597,6.521737728,5.560417156,1.990699837
ENSG00000230833,0,0,0,0
ENSG00000117758,802.3748684,1064.130206,1202.162189,1486.057428
ENSG00000269971,2.421654532,0,0,0.995349918
ENSG00000270031,2.421654532,3.260868864,2.224166863,1.990699837
ENSG00000223062,0,0,0,0
ENSG00000117751,2071.321843,1655.434427,2003.974343,1636.355266
ENSG00000252947,0,2.173912576,0,0.995349918
ENSG00000130775,158.2147628,81.5217216,415.9192033,117.4512904
ENSG00000117748,2640.410658,1765.217012,1802.687242,1948.89514
ENSG00000130768,33.09594528,245.6521211,22.24166863,303.5817251
ENSG00000227050,0,0,0,1.990699837
ENSG00000158156,701.4725962,285.8695037,731.7508978,410.0841664
ENSG00000158161,615.9074694,704.3476746,591.6283854,708.689142
ENSG00000238231,1.614436355,0,0,0
ENSG00000240750,2.421654532,3.260868864,0,3.981399674
ENSG00000228589,40.36090887,42.39129523,13.34500118,42.80004649
ENSG00000228943,0,0,0,0
ENSG00000214812,1.614436355,2.173912576,0,0
ENSG00000253005,0,0,0,1.990699837
ENSG00000169403,21.79489079,32.60868864,57.82833843,17.91629853
ENSG00000126698,3486.375308,6197.824754,3091.591939,5932.285514
ENSG00000130770,2184.332388,1326.086671,2514.420638,1600.522669
ENSG00000270605,22.60210897,8.695650304,18.90541833,21.89769821
ENSG00000271398,0.807218177,0,0,0
ENSG00000130766,1037.275358,559.7824883,720.6300635,752.4845384
ENSG00000130772,551.3300152,715.2172375,620.5425547,824.1497325
ENSG00000204138,2131.863207,1794.564831,1427.915126,1597.536619
ENSG00000206779,1.614436355,0,0,0
ENSG00000229820,0,0,0,0
ENSG00000221216,2.421654532,0,1.112083431,4.976749592
ENSG00000180198,4875.597792,4630.433787,3004.849431,3029.845152
ENSG00000242125,1293.970738,486.956417,312.4954442,333.4422227
ENSG00000274266,0,0,0,0
ENSG00000200087,12.10827266,30.43477606,16.68125147,19.90699837
ENSG00000231468,0,3.260868864,11.12083431,1.990699837
ENSG00000279443,85.56512681,42.39129523,52.26792127,50.76284584
ENSG00000180098,654.6539419,470.6520727,498.2133772,513.6005579
ENSG00000197989,520.6557245,290.2173289,315.8316945,231.916531
ENSG00000221539,4.843309065,5.43478144,7.784584019,1.990699837
ENSG00000278274,0,0,0,0
ENSG00000273544,0,0,0,0
ENSG00000274582,0,0,0,0
ENSG00000280498,0,0,0,0
ENSG00000120656,92.83009041,893.4780687,74.5095899,822.1590327
ENSG00000188060,66.99910873,86.95650304,139.0104289,83.60939315
ENSG00000229388,25.83098168,39.13042637,17.7933349,21.89769821
ENSG00000274978,0,0,0,0
ENSG00000270103,0,0,0,0
ENSG00000162419,1063.10634,656.5215979,846.2954912,562.3727039
ENSG00000252777,0,0,0,0
ENSG00000198492,3361.256491,3030.434131,3336.250294,2863.621715
ENSG00000116329,0,2.173912576,4.448333725,7.962799348
ENSG00000233427,0,0,0,0.995349918
ENSG00000199756,0,0,0,0
ENSG00000159023,570.7032515,660.8694231,918.5809142,999.3313182
ENSG00000225616,9.686618129,10.86956288,11.12083431,7.962799348
ENSG00000206704,0,0,0,1.990699837
ENSG00000277958,0,0,0,0
ENSG00000253304,971.0834675,28.26086349,542.6967145,36.82794698
ENSG00000225750,3.22887271,1.086956288,0,1.990699837
ENSG00000116350,2845.444076,3508.694898,2479.946052,3032.831202
ENSG00000277916,0,0,0,0
ENSG00000116353,747.4840323,816.3041723,522.6792127,775.3775865
ENSG00000237934,0.807218177,6.521737728,0,5.972099511
